_id,sessionId,customerId,merchantId,eventType,productId,productIds[0],productIds[1],productIds[2],productIds[3],cartTotal,recoveryStatus,createdAt,__v,cartItems[0].productId,cartItems[1].productId,cartItems[2].productId,cartItems[3].productId,cartItems[0].name,cartItems[1].name,cartItems[2].name,cartItems[3].name,cartItems[0].quantity,cartItems[1].quantity,cartItems[2].quantity,cartItems[3].quantity,cartItems[0].price,cartItems[1].price,cartItems[2].price,cartItems[3].price,cartItems[0]._id,cartItems[1]._id,cartItems[2]._id,cartItems[3]._id,abandonmentReason
6a79d52ee7dc535350e79445,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a778465b31338dbaaaf7cfa,,,,,0,pending,2026-08-10T13:42:06.075Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d52ee7dc535350e79451,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,add_to_cart,6a778465b31338dbaaaf7cfa,,,,,24000,pending,2026-08-10T13:42:06.108Z,0,6a778465b31338dbaaaf7cfa,,,,Upgrade your workspace  OFFICE STAFF REGULAR DESK in Arabian Cherry  (120x60x75cm),,,,1,,,,24000,,,,6a79d52ee7dc535350e79452,,,,
6a79d533e7dc535350e7950b,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,checkout_started,,,,,,24780,pending,2026-08-10T13:42:11.873Z,0,6a7785a6b31338dbaaaf7da2,6a778465b31338dbaaaf7cfa,,,Silicone Body Scrubber & Scalp Massager Set | Long Handle Back Brush,Upgrade your workspace  OFFICE STAFF REGULAR DESK in Arabian Cherry  (120x60x75cm),,,1,1,,,780,24000,,,6a79d523e7dc535350e79401,6a79d52ae7dc535350e7942e,,,
6a79d537e7dc535350e79554,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,,wishlist_viewed,,6a7779bab31338dbaaaf7a04,,,,0,pending,2026-08-10T13:42:15.205Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d537e7dc535350e79556,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,,wishlist_viewed,,6a7779bab31338dbaaaf7a04,,,,0,pending,2026-08-10T13:42:15.218Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d537e7dc535350e79559,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,cart_viewed,,,,,,24780,pending,2026-08-10T13:42:15.246Z,0,6a7785a6b31338dbaaaf7da2,6a778465b31338dbaaaf7cfa,,,Silicone Body Scrubber & Scalp Massager Set | Long Handle Back Brush,Upgrade your workspace  OFFICE STAFF REGULAR DESK in Arabian Cherry  (120x60x75cm),,,1,1,,,780,24000,,,6a79d523e7dc535350e79401,6a79d52ae7dc535350e7942e,,,
6a79d537e7dc535350e7955e,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,cart_viewed,,,,,,24780,pending,2026-08-10T13:42:15.271Z,0,6a7785a6b31338dbaaaf7da2,6a778465b31338dbaaaf7cfa,,,Silicone Body Scrubber & Scalp Massager Set | Long Handle Back Brush,Upgrade your workspace  OFFICE STAFF REGULAR DESK in Arabian Cherry  (120x60x75cm),,,1,1,,,780,24000,,,6a79d523e7dc535350e79401,6a79d52ae7dc535350e7942e,,,
6a79d537e7dc535350e79563,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,checkout_started,,,,,,24780,pending,2026-08-10T13:42:15.293Z,0,6a7785a6b31338dbaaaf7da2,6a778465b31338dbaaaf7cfa,,,Silicone Body Scrubber & Scalp Massager Set | Long Handle Back Brush,Upgrade your workspace  OFFICE STAFF REGULAR DESK in Arabian Cherry  (120x60x75cm),,,1,1,,,780,24000,,,6a79d523e7dc535350e79401,6a79d52ae7dc535350e7942e,,,
6a79d570e7dc535350e79741,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7785a6b31338dbaaaf7da2,,,,,0,pending,2026-08-10T13:43:12.265Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d570e7dc535350e79744,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a778529b31338dbaaaf7d78,,,,,0,pending,2026-08-10T13:43:12.310Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d570e7dc535350e79747,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7784eeb31338dbaaaf7d4e,,,,,0,pending,2026-08-10T13:43:12.329Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d570e7dc535350e7974a,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7784aab31338dbaaaf7d24,,,,,0,pending,2026-08-10T13:43:12.350Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d570e7dc535350e7974d,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a778465b31338dbaaaf7cfa,,,,,0,pending,2026-08-10T13:43:12.368Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d570e7dc535350e79750,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a778400b31338dbaaaf7cd0,,,,,0,pending,2026-08-10T13:43:12.389Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d570e7dc535350e79753,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7783b6b31338dbaaaf7ca6,,,,,0,pending,2026-08-10T13:43:12.411Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d577e7dc535350e797a9,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7784eeb31338dbaaaf7d4e,,,,,0,pending,2026-08-10T13:43:19.145Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d577e7dc535350e797ac,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7784eeb31338dbaaaf7d4e,,,,,0,pending,2026-08-10T13:43:19.177Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d577e7dc535350e797af,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,add_to_cart,6a7784eeb31338dbaaaf7d4e,,,,,999,pending,2026-08-10T13:43:19.209Z,0,6a7784eeb31338dbaaaf7d4e,,,,Cozy Beige Blackout Curtains for Home | Soft Neutral Window Curtains,,,,1,,,,999,,,,6a79d577e7dc535350e797b0,,,,
6a79d57ee7dc535350e7983a,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,checkout_started,,,,,,12999,pending,2026-08-10T13:43:26.488Z,0,6a7784eeb31338dbaaaf7d4e,6a7783b6b31338dbaaaf7ca6,,,Cozy Beige Blackout Curtains for Home | Soft Neutral Window Curtains,Godrej Sofa,,,1,1,,,999,12000,,,6a79d574e7dc535350e7979f,6a79d579e7dc535350e797cc,,,
6a79d57ee7dc535350e7987f,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7783b6b31338dbaaaf7ca6,,,,,0,pending,2026-08-10T13:43:26.748Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d57ee7dc535350e79887,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7783b6b31338dbaaaf7ca6,,,,,0,pending,2026-08-10T13:43:26.776Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d57ee7dc535350e7988b,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,add_to_cart,6a7783b6b31338dbaaaf7ca6,,,,,12000,pending,2026-08-10T13:43:26.805Z,0,6a7783b6b31338dbaaaf7ca6,,,,Godrej Sofa,,,,1,,,,12000,,,,6a79d57ee7dc535350e7988c,,,,
6a79d57ee7dc535350e79892,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,cart_viewed,,,,,,12999,pending,2026-08-10T13:43:26.833Z,0,6a7784eeb31338dbaaaf7d4e,6a7783b6b31338dbaaaf7ca6,,,Cozy Beige Blackout Curtains for Home | Soft Neutral Window Curtains,Godrej Sofa,,,1,1,,,999,12000,,,6a79d574e7dc535350e7979f,6a79d579e7dc535350e797cc,,,
6a79d57ee7dc535350e79897,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,cart_viewed,,,,,,12999,pending,2026-08-10T13:43:26.858Z,0,6a7784eeb31338dbaaaf7d4e,6a7783b6b31338dbaaaf7ca6,,,Cozy Beige Blackout Curtains for Home | Soft Neutral Window Curtains,Godrej Sofa,,,1,1,,,999,12000,,,6a79d574e7dc535350e7979f,6a79d579e7dc535350e797cc,,,
6a79d57ee7dc535350e7989c,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,checkout_started,,,,,,12999,pending,2026-08-10T13:43:26.888Z,0,6a7784eeb31338dbaaaf7d4e,6a7783b6b31338dbaaaf7ca6,,,Cozy Beige Blackout Curtains for Home | Soft Neutral Window Curtains,Godrej Sofa,,,1,1,,,999,12000,,,6a79d574e7dc535350e7979f,6a79d579e7dc535350e797cc,,,
6a79d593e7dc535350e79943,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a778800b31338dbaaaf7e9e,,,,,0,pending,2026-08-10T13:43:47.913Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d593e7dc535350e79957,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a77878eb31338dbaaaf7e74,,,,,0,pending,2026-08-10T13:43:47.956Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d593e7dc535350e79961,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a77873db31338dbaaaf7e4a,,,,,0,pending,2026-08-10T13:43:47.988Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d594e7dc535350e79969,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a7786ffb31338dbaaaf7e20,,,,,0,pending,2026-08-10T13:43:48.012Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d594e7dc535350e7996c,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a77865db31338dbaaaf7df6,,,,,0,pending,2026-08-10T13:43:48.033Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d594e7dc535350e7996f,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a7785fdb31338dbaaaf7dcc,,,,,0,pending,2026-08-10T13:43:48.056Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d594e7dc535350e79973,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a77878eb31338dbaaaf7e74,,,,,0,pending,2026-08-10T13:43:48.079Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d599e7dc535350e79993,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a77878eb31338dbaaaf7e74,,,,,0,pending,2026-08-10T13:43:53.187Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d599e7dc535350e79996,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,add_to_cart,6a77878eb31338dbaaaf7e74,,,,,450,pending,2026-08-10T13:43:53.208Z,0,6a77878eb31338dbaaaf7e74,,,,Find out why over 8 million men trust MANSCAPED® performance grooming tools. Get Free Shipping → Manscaped.com,,,,1,,,,450,,,,6a79d599e7dc535350e79997,,,,
6a79d5a0e7dc535350e799ce,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a7786ffb31338dbaaaf7e20,,,,,0,pending,2026-08-10T13:44:00.926Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d5a0e7dc535350e799d1,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a7786ffb31338dbaaaf7e20,,,,,0,pending,2026-08-10T13:44:00.948Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d5a0e7dc535350e799d4,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a7785fdb31338dbaaaf7dcc,,,,,0,pending,2026-08-10T13:44:00.970Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d5a0e7dc535350e799d7,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,product_viewed,6a7785fdb31338dbaaaf7dcc,,,,,0,pending,2026-08-10T13:44:00.992Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d5a1e7dc535350e799da,session_1786293764305_agj3v9c17,6a782e97018c2b4d3ecad2cf,6a70a070faabc7ced4271957,add_to_cart,6a7785fdb31338dbaaaf7dcc,,,,,560,pending,2026-08-10T13:44:01.014Z,0,6a7785fdb31338dbaaaf7dcc,,,,Professional Skincare Routine | Glow Up Tips 2026,,,,1,,,,560,,,,6a79d5a1e7dc535350e799db,,,,
